r,t,y,AnnualVariableOperatingCost
KENYA,PWRGEO014,2034,0.8347
KENYA,PWRGEO014,2035,0.8347
KENYA,PWRGEO014,2036,0.8347
KENYA,PWRGEO014,2037,0.8347
KENYA,PWRGEO014,2038,0.8347
KENYA,PWRGEO014,2039,0.8347
KENYA,PWRGEO014,2040,0.8347
KENYA,PWRGEO014,2041,0.8347
KENYA,PWRGEO014,2042,0.8347
KENYA,PWRGEO014,2043,0.8347
KENYA,PWRGEO014,2044,0.8347
KENYA,PWRGEO014,2045,0.8347
KENYA,PWRGEO014,2046,0.8347
KENYA,PWRGEO014,2047,0.8347
KENYA,PWRGEO014,2048,0.8347
KENYA,PWRGEO014,2049,0.8347
KENYA,PWRGEO014,2050,0.8347
KENYA,PWRGEO015,2034,0.8347
KENYA,PWRGEO015,2035,0.8347
KENYA,PWRGEO015,2036,0.8347
KENYA,PWRGEO015,2037,0.8347
KENYA,PWRGEO015,2038,0.8347
KENYA,PWRGEO015,2039,0.8347
KENYA,PWRGEO015,2040,0.8347
KENYA,PWRGEO015,2041,0.8347
KENYA,PWRGEO015,2042,0.8347
KENYA,PWRGEO015,2043,0.8347
KENYA,PWRGEO015,2044,0.8347
KENYA,PWRGEO015,2045,0.8347
KENYA,PWRGEO015,2046,0.8347
KENYA,PWRGEO015,2047,0.8347
KENYA,PWRGEO015,2048,0.8347
KENYA,PWRGEO015,2049,0.8347
KENYA,PWRGEO015,2050,0.8347
KENYA,PWRGEO016,2036,0.8347
KENYA,PWRGEO016,2037,0.8347
KENYA,PWRGEO016,2038,0.8347
KENYA,PWRGEO016,2039,0.8347
KENYA,PWRGEO016,2040,0.8347
KENYA,PWRGEO016,2041,0.8347
KENYA,PWRGEO016,2042,0.8347
KENYA,PWRGEO016,2043,0.8347
KENYA,PWRGEO016,2044,0.8347
KENYA,PWRGEO016,2045,0.8347
KENYA,PWRGEO016,2046,0.8347
KENYA,PWRGEO016,2047,0.8347
KENYA,PWRGEO016,2048,0.8347
KENYA,PWRGEO016,2049,0.8347
KENYA,PWRGEO016,2050,0.8347
KENYA,PWRGEO017,2028,0.1491
KENYA,PWRGEO017,2029,0.1491
KENYA,PWRGEO017,2030,0.1491
KENYA,PWRGEO017,2031,0.1491
KENYA,PWRGEO017,2032,0.1491
KENYA,PWRGEO017,2033,0.1491
KENYA,PWRGEO017,2034,0.1491
KENYA,PWRGEO017,2035,0.1491
KENYA,PWRGEO017,2036,0.1491
KENYA,PWRGEO017,2037,0.1491
KENYA,PWRGEO017,2038,0.1491
KENYA,PWRGEO017,2039,0.1491
KENYA,PWRGEO017,2040,0.1491
KENYA,PWRGEO017,2041,0.1491
KENYA,PWRGEO017,2042,0.1491
KENYA,PWRGEO017,2043,0.1491
KENYA,PWRGEO017,2044,0.1491
KENYA,PWRGEO017,2045,0.1491
KENYA,PWRGEO017,2046,0.1491
KENYA,PWRGEO017,2047,0.1491
KENYA,PWRGEO017,2048,0.1491
KENYA,PWRGEO017,2049,0.1491
KENYA,PWRGEO017,2050,0.1491
KENYA,PWRGEO018,2039,0.3577
KENYA,PWRGEO018,2040,0.3577
KENYA,PWRGEO018,2041,0.3577
KENYA,PWRGEO018,2042,0.3577
KENYA,PWRGEO018,2043,0.3577
KENYA,PWRGEO018,2044,0.3577
KENYA,PWRGEO018,2045,0.3577
KENYA,PWRGEO018,2046,0.3577
KENYA,PWRGEO018,2047,0.3577
KENYA,PWRGEO018,2048,0.3577
KENYA,PWRGEO018,2049,0.3577
KENYA,PWRGEO018,2050,0.3577
KENYA,PWRGEO019,2037,0.5962
KENYA,PWRGEO019,2038,0.5962
KENYA,PWRGEO019,2039,0.5962
KENYA,PWRGEO019,2040,0.5962
KENYA,PWRGEO019,2041,0.5962
KENYA,PWRGEO019,2042,0.5962
KENYA,PWRGEO019,2043,0.5962
KENYA,PWRGEO019,2044,0.5962
KENYA,PWRGEO019,2045,0.5962
KENYA,PWRGEO019,2046,0.5962
KENYA,PWRGEO019,2047,0.5962
KENYA,PWRGEO019,2048,0.5962
KENYA,PWRGEO019,2049,0.5962
KENYA,PWRGEO019,2050,0.5962
KENYA,PWRGEO020,2040,0.5962
KENYA,PWRGEO020,2041,0.5962
KENYA,PWRGEO020,2042,0.5962
KENYA,PWRGEO020,2043,0.5962
KENYA,PWRGEO020,2044,0.5962
KENYA,PWRGEO020,2045,0.5962
KENYA,PWRGEO020,2046,0.5962
KENYA,PWRGEO020,2047,0.5962
KENYA,PWRGEO020,2048,0.5962
KENYA,PWRGEO020,2049,0.5962
KENYA,PWRGEO020,2050,0.5962
KENYA,PWRGEO021,2040,0.5962
KENYA,PWRGEO021,2041,0.5962
KENYA,PWRGEO021,2042,0.5962
KENYA,PWRGEO021,2043,0.5962
KENYA,PWRGEO021,2044,0.5962
KENYA,PWRGEO021,2045,0.5962
KENYA,PWRGEO021,2046,0.5962
KENYA,PWRGEO021,2047,0.5962
KENYA,PWRGEO021,2048,0.5962
KENYA,PWRGEO021,2049,0.5962
KENYA,PWRGEO021,2050,0.5962
KENYA,PWRGEO024,2031,0.5962
KENYA,PWRGEO024,2032,0.5962
KENYA,PWRGEO024,2033,0.5962
KENYA,PWRGEO024,2034,0.5962
KENYA,PWRGEO024,2035,0.5962
KENYA,PWRGEO024,2036,0.5962
KENYA,PWRGEO024,2037,0.5962
KENYA,PWRGEO024,2038,0.5962
KENYA,PWRGEO024,2039,0.5962
KENYA,PWRGEO024,2040,0.5962
KENYA,PWRGEO024,2041,0.5962
KENYA,PWRGEO024,2042,0.5962
KENYA,PWRGEO024,2043,0.5962
KENYA,PWRGEO024,2044,0.5962
KENYA,PWRGEO024,2045,0.5962
KENYA,PWRGEO024,2046,0.5962
KENYA,PWRGEO024,2047,0.5962
KENYA,PWRGEO024,2048,0.5962
KENYA,PWRGEO024,2049,0.5962
KENYA,PWRGEO024,2050,0.5962
KENYA,PWRGEO025,2040,0.5962
KENYA,PWRGEO025,2041,0.5962
KENYA,PWRGEO025,2042,0.5962
KENYA,PWRGEO025,2043,0.5962
KENYA,PWRGEO025,2044,0.5962
KENYA,PWRGEO025,2045,0.5962
KENYA,PWRGEO025,2046,0.5962
KENYA,PWRGEO025,2047,0.5962
KENYA,PWRGEO025,2048,0.5962
KENYA,PWRGEO025,2049,0.5962
KENYA,PWRGEO025,2050,0.5962
KENYA,PWRGEO026,2040,0.5962
KENYA,PWRGEO026,2041,0.5962
KENYA,PWRGEO026,2042,0.5962
KENYA,PWRGEO026,2043,0.5962
KENYA,PWRGEO026,2044,0.5962
KENYA,PWRGEO026,2045,0.5962
KENYA,PWRGEO026,2046,0.5962
KENYA,PWRGEO026,2047,0.5962
KENYA,PWRGEO026,2048,0.5962
KENYA,PWRGEO026,2049,0.5962
KENYA,PWRGEO026,2050,0.5962
KENYA,PWRGEO027,2025,0.2087
KENYA,PWRGEO027,2026,0.2087
KENYA,PWRGEO027,2027,0.2087
KENYA,PWRGEO027,2028,0.2087
KENYA,PWRGEO027,2029,0.2087
KENYA,PWRGEO027,2030,0.2087
KENYA,PWRGEO027,2031,0.2087
KENYA,PWRGEO027,2032,0.2087
KENYA,PWRGEO027,2033,0.2087
KENYA,PWRGEO027,2034,0.2087
KENYA,PWRGEO027,2035,0.2087
KENYA,PWRGEO027,2036,0.2087
KENYA,PWRGEO027,2037,0.2087
KENYA,PWRGEO027,2038,0.2087
KENYA,PWRGEO027,2039,0.2087
KENYA,PWRGEO027,2040,0.2087
KENYA,PWRGEO027,2041,0.2087
KENYA,PWRGEO027,2042,0.2087
KENYA,PWRGEO027,2043,0.2087
KENYA,PWRGEO027,2044,0.2087
KENYA,PWRGEO027,2045,0.2087
KENYA,PWRGEO027,2046,0.2087
KENYA,PWRGEO027,2047,0.2087
KENYA,PWRGEO027,2048,0.2087
KENYA,PWRGEO027,2049,0.2087
KENYA,PWRGEO028,2028,0.2087
KENYA,PWRGEO028,2029,0.2087
KENYA,PWRGEO028,2030,0.2087
KENYA,PWRGEO028,2031,0.2087
KENYA,PWRGEO028,2032,0.2087
KENYA,PWRGEO028,2033,0.2087
KENYA,PWRGEO028,2034,0.2087
KENYA,PWRGEO028,2035,0.2087
KENYA,PWRGEO028,2036,0.2087
KENYA,PWRGEO028,2037,0.2087
KENYA,PWRGEO028,2038,0.2087
KENYA,PWRGEO028,2039,0.2087
KENYA,PWRGEO028,2040,0.2087
KENYA,PWRGEO028,2041,0.2087
KENYA,PWRGEO028,2042,0.2087
KENYA,PWRGEO028,2043,0.2087
KENYA,PWRGEO028,2044,0.2087
KENYA,PWRGEO028,2045,0.2087
KENYA,PWRGEO028,2046,0.2087
KENYA,PWRGEO028,2047,0.2087
KENYA,PWRGEO028,2048,0.2087
KENYA,PWRGEO028,2049,0.2087
KENYA,PWRGEO028,2050,0.2087
KENYA,PWRGEO029,2038,0.5962
KENYA,PWRGEO029,2039,0.5962
KENYA,PWRGEO029,2040,0.5962
KENYA,PWRGEO029,2041,0.5962
KENYA,PWRGEO029,2042,0.5962
KENYA,PWRGEO029,2043,0.5962
KENYA,PWRGEO029,2044,0.5962
KENYA,PWRGEO029,2045,0.5962
KENYA,PWRGEO029,2046,0.5962
KENYA,PWRGEO029,2047,0.5962
KENYA,PWRGEO029,2048,0.5962
KENYA,PWRGEO029,2049,0.5962
KENYA,PWRGEO029,2050,0.5962
KENYA,PWRGEO030,2039,0.5962
KENYA,PWRGEO030,2040,0.5962
KENYA,PWRGEO030,2041,0.5962
KENYA,PWRGEO030,2042,0.5962
KENYA,PWRGEO030,2043,0.5962
KENYA,PWRGEO030,2044,0.5962
KENYA,PWRGEO030,2045,0.5962
KENYA,PWRGEO030,2046,0.5962
KENYA,PWRGEO030,2047,0.5962
KENYA,PWRGEO030,2048,0.5962
KENYA,PWRGEO030,2049,0.5962
KENYA,PWRGEO030,2050,0.5962
KENYA,PWRGEO031,2040,0.5962
KENYA,PWRGEO031,2041,0.5962
KENYA,PWRGEO031,2042,0.5962
KENYA,PWRGEO031,2043,0.5962
KENYA,PWRGEO031,2044,0.5962
KENYA,PWRGEO031,2045,0.5962
KENYA,PWRGEO031,2046,0.5962
KENYA,PWRGEO031,2047,0.5962
KENYA,PWRGEO031,2048,0.5962
KENYA,PWRGEO031,2049,0.5962
KENYA,PWRGEO031,2050,0.5962
KENYA,PWRGEO033,2025,0.1192
KENYA,PWRGEO033,2026,0.1192
KENYA,PWRGEO033,2027,0.1192
KENYA,PWRGEO033,2028,0.1192
KENYA,PWRGEO033,2029,0.1192
KENYA,PWRGEO033,2030,0.1192
KENYA,PWRGEO033,2031,0.1192
KENYA,PWRGEO033,2032,0.1192
KENYA,PWRGEO033,2033,0.1192
KENYA,PWRGEO033,2034,0.1192
KENYA,PWRGEO033,2035,0.1192
KENYA,PWRGEO033,2036,0.1192
KENYA,PWRGEO033,2037,0.1192
KENYA,PWRGEO033,2038,0.1192
KENYA,PWRGEO033,2039,0.1192
KENYA,PWRGEO033,2040,0.1192
KENYA,PWRGEO033,2041,0.1192
KENYA,PWRGEO033,2042,0.1192
KENYA,PWRGEO033,2043,0.1192
KENYA,PWRGEO033,2044,0.1192
KENYA,PWRGEO033,2045,0.1192
KENYA,PWRGEO033,2046,0.1192
KENYA,PWRGEO033,2047,0.1192
KENYA,PWRGEO033,2048,0.1192
KENYA,PWRGEO033,2049,0.1192
KENYA,PWRGEO034,2040,0.2087
KENYA,PWRGEO034,2041,0.2087
KENYA,PWRGEO034,2042,0.2087
KENYA,PWRGEO034,2043,0.2087
KENYA,PWRGEO034,2044,0.2087
KENYA,PWRGEO034,2045,0.2087
KENYA,PWRGEO034,2046,0.2087
KENYA,PWRGEO034,2047,0.2087
KENYA,PWRGEO034,2048,0.2087
KENYA,PWRGEO034,2049,0.2087
KENYA,PWRGEO034,2050,0.2087
KENYA,PWRGEO035,2031,0.2087
KENYA,PWRGEO035,2032,0.2087
KENYA,PWRGEO035,2033,0.2087
KENYA,PWRGEO035,2034,0.2087
KENYA,PWRGEO035,2035,0.2087
KENYA,PWRGEO035,2036,0.2087
KENYA,PWRGEO035,2037,0.2087
KENYA,PWRGEO035,2038,0.2087
KENYA,PWRGEO035,2039,0.2087
KENYA,PWRGEO035,2040,0.2087
KENYA,PWRGEO035,2041,0.2087
KENYA,PWRGEO035,2042,0.2087
KENYA,PWRGEO035,2043,0.2087
KENYA,PWRGEO035,2044,0.2087
KENYA,PWRGEO035,2045,0.2087
KENYA,PWRGEO035,2046,0.2087
KENYA,PWRGEO035,2047,0.2087
KENYA,PWRGEO035,2048,0.2087
KENYA,PWRGEO035,2049,0.2087
KENYA,PWRGEO035,2050,0.2087
KENYA,PWRGEO038,2026,0.1192
KENYA,PWRGEO038,2027,0.1192
KENYA,PWRGEO038,2028,0.1192
KENYA,PWRGEO038,2029,0.1192
KENYA,PWRGEO038,2030,0.1192
KENYA,PWRGEO038,2031,0.1192
KENYA,PWRGEO038,2032,0.1192
KENYA,PWRGEO038,2033,0.1192
KENYA,PWRGEO038,2034,0.1192
KENYA,PWRGEO038,2035,0.1192
KENYA,PWRGEO038,2036,0.1192
KENYA,PWRGEO038,2037,0.1192
KENYA,PWRGEO038,2038,0.1192
KENYA,PWRGEO038,2039,0.1192
KENYA,PWRGEO038,2040,0.1192
KENYA,PWRGEO038,2041,0.1192
KENYA,PWRGEO038,2042,0.1192
KENYA,PWRGEO038,2043,0.1192
KENYA,PWRGEO038,2044,0.1192
KENYA,PWRGEO038,2045,0.1192
KENYA,PWRGEO038,2046,0.1192
KENYA,PWRGEO038,2047,0.1192
KENYA,PWRGEO038,2048,0.1192
KENYA,PWRGEO038,2049,0.1192
KENYA,PWRGEO038,2050,0.1192
KENYA,PWRGEO040,2019,0.1049
KENYA,PWRGEO040,2020,0.1049
KENYA,PWRGEO040,2021,0.1049
KENYA,PWRGEO040,2022,0.1049
KENYA,PWRGEO040,2023,0.1049
KENYA,PWRGEO040,2024,0.1049
KENYA,PWRGEO040,2025,0.1049
KENYA,PWRGEO040,2026,0.1049
KENYA,PWRGEO040,2027,0.1049
KENYA,PWRGEO040,2028,0.1049
KENYA,PWRGEO040,2029,0.1049
KENYA,PWRGEO040,2030,0.1049
KENYA,PWRGEO040,2031,0.1049
KENYA,PWRGEO040,2032,0.1049
KENYA,PWRGEO040,2033,0.1049
KENYA,PWRGEO040,2034,0.1049
KENYA,PWRGEO040,2035,0.1049
KENYA,PWRGEO040,2036,0.1049
KENYA,PWRGEO040,2037,0.1049
KENYA,PWRGEO040,2038,0.1049
KENYA,PWRGEO042,2039,0.2981
KENYA,PWRGEO042,2040,0.2981
KENYA,PWRGEO042,2041,0.2981
KENYA,PWRGEO042,2042,0.2981
KENYA,PWRGEO042,2043,0.2981
KENYA,PWRGEO042,2044,0.2981
KENYA,PWRGEO042,2045,0.2981
KENYA,PWRGEO042,2046,0.2981
KENYA,PWRGEO042,2047,0.2981
KENYA,PWRGEO042,2048,0.2981
KENYA,PWRGEO042,2049,0.2981
KENYA,PWRGEO042,2050,0.2981
KENYA,PWRGEO047,2019,0.0894
KENYA,PWRGEO047,2020,0.0894
KENYA,PWRGEO047,2021,0.0894
KENYA,PWRGEO047,2022,0.0894
KENYA,PWRGEO047,2023,0.0894
KENYA,PWRGEO049,2025,0.1252
KENYA,PWRGEO049,2026,0.1252
KENYA,PWRGEO049,2027,0.1252
KENYA,PWRGEO049,2028,0.1252
KENYA,PWRGEO049,2029,0.1252
KENYA,PWRGEO049,2030,0.1252
KENYA,PWRGEO049,2031,0.1252
KENYA,PWRGEO049,2032,0.1252
KENYA,PWRGEO049,2033,0.1252
KENYA,PWRGEO049,2034,0.1252
KENYA,PWRGEO049,2035,0.1252
KENYA,PWRGEO049,2036,0.1252
KENYA,PWRGEO049,2037,0.1252
KENYA,PWRGEO049,2038,0.1252
KENYA,PWRGEO049,2039,0.1252
KENYA,PWRGEO049,2040,0.1252
KENYA,PWRGEO049,2041,0.1252
KENYA,PWRGEO049,2042,0.1252
KENYA,PWRGEO049,2043,0.1252
KENYA,PWRGEO049,2044,0.1252
KENYA,PWRGEO049,2045,0.1252
KENYA,PWRGEO049,2046,0.1252
KENYA,PWRGEO049,2047,0.1252
KENYA,PWRGEO049,2048,0.1252
KENYA,PWRGEO049,2049,0.1252
KENYA,PWRGEO049,2050,0.1252
KENYA,PWRGEO050,2025,0.1252
KENYA,PWRGEO050,2026,0.1252
KENYA,PWRGEO050,2027,0.1252
KENYA,PWRGEO050,2028,0.1252
KENYA,PWRGEO050,2029,0.1252
KENYA,PWRGEO050,2030,0.1252
KENYA,PWRGEO050,2031,0.1252
KENYA,PWRGEO050,2032,0.1252
KENYA,PWRGEO050,2033,0.1252
KENYA,PWRGEO050,2034,0.1252
KENYA,PWRGEO050,2035,0.1252
KENYA,PWRGEO050,2036,0.1252
KENYA,PWRGEO050,2037,0.1252
KENYA,PWRGEO050,2038,0.1252
KENYA,PWRGEO050,2039,0.1252
KENYA,PWRGEO050,2040,0.1252
KENYA,PWRGEO050,2041,0.1252
KENYA,PWRGEO050,2042,0.1252
KENYA,PWRGEO050,2043,0.1252
KENYA,PWRGEO050,2044,0.1252
KENYA,PWRGEO050,2045,0.1252
KENYA,PWRGEO050,2046,0.1252
KENYA,PWRGEO050,2047,0.1252
KENYA,PWRGEO050,2048,0.1252
KENYA,PWRGEO050,2049,0.1252
KENYA,PWRGEO050,2050,0.1252
KENYA,PWRGEO051,2025,0.1252
KENYA,PWRGEO051,2026,0.1252
KENYA,PWRGEO051,2027,0.1252
KENYA,PWRGEO051,2028,0.1252
KENYA,PWRGEO051,2029,0.1252
KENYA,PWRGEO051,2030,0.1252
KENYA,PWRGEO051,2031,0.1252
KENYA,PWRGEO051,2032,0.1252
KENYA,PWRGEO051,2033,0.1252
KENYA,PWRGEO051,2034,0.1252
KENYA,PWRGEO051,2035,0.1252
KENYA,PWRGEO051,2036,0.1252
KENYA,PWRGEO051,2037,0.1252
KENYA,PWRGEO051,2038,0.1252
KENYA,PWRGEO051,2039,0.1252
KENYA,PWRGEO051,2040,0.1252
KENYA,PWRGEO051,2041,0.1252
KENYA,PWRGEO051,2042,0.1252
KENYA,PWRGEO051,2043,0.1252
KENYA,PWRGEO051,2044,0.1252
KENYA,PWRGEO051,2045,0.1252
KENYA,PWRGEO051,2046,0.1252
KENYA,PWRGEO051,2047,0.1252
KENYA,PWRGEO051,2048,0.1252
KENYA,PWRGEO051,2049,0.1252
KENYA,PWRGEO051,2050,0.1252
KENYA,PWRGEO101,2026,0.0596
KENYA,PWRGEO101,2027,0.1274
KENYA,PWRGEO101,2028,0.2045
KENYA,PWRGEO101,2029,0.2921
KENYA,PWRGEO101,2030,0.3918
KENYA,PWRGEO101,2031,0.5051
KENYA,PWRGEO101,2032,0.6339
KENYA,PWRGEO101,2033,0.7804
KENYA,PWRGEO101,2034,0.9469
KENYA,PWRGEO101,2035,1.1362
KENYA,PWRGEO101,2036,1.3515
KENYA,PWRGEO101,2037,1.5963
KENYA,PWRGEO101,2038,1.8746
KENYA,PWRGEO101,2039,2.1911
KENYA,PWRGEO101,2040,2.5509
KENYA,PWRGEO101,2041,2.9599
KENYA,PWRGEO101,2042,3.4251
KENYA,PWRGEO101,2043,3.9539
KENYA,PWRGEO101,2044,4.5552
KENYA,PWRGEO101,2045,5.2389
KENYA,PWRGEO101,2046,6.0163
KENYA,PWRGEO101,2047,6.9001
KENYA,PWRGEO101,2048,7.6677
KENYA,PWRGEO101,2049,7.6677
KENYA,PWRGEO101,2050,7.6677
KENYA,PWRGEO102,2026,0.8943
KENYA,PWRGEO102,2027,1.0136
KENYA,PWRGEO102,2028,1.1328
KENYA,PWRGEO102,2029,1.2521
KENYA,PWRGEO102,2030,1.3713
KENYA,PWRGEO102,2031,1.6396
KENYA,PWRGEO102,2032,1.8364
KENYA,PWRGEO102,2033,2.0331
KENYA,PWRGEO102,2034,2.2299
KENYA,PWRGEO102,2035,2.4922
KENYA,PWRGEO102,2036,2.7546
KENYA,PWRGEO102,2037,3.0825
KENYA,PWRGEO102,2038,3.3448
KENYA,PWRGEO102,2039,3.7383
KENYA,PWRGEO102,2040,4.1318
KENYA,PWRGEO102,2041,4.5254
KENYA,PWRGEO102,2042,5.05
KENYA,PWRGEO102,2043,5.5747
KENYA,PWRGEO102,2044,6.165
KENYA,PWRGEO102,2045,6.8208
KENYA,PWRGEO102,2046,7.5423
KENYA,PWRGEO102,2047,8.3293
KENYA,PWRGEO102,2048,9.1819
KENYA,PWRGEO102,2049,10.1657
KENYA,PWRGEO102,2050,11.215
KENYA,PWRHFO002,2020,0.0193
KENYA,PWRHFO002,2021,0.0462
KENYA,PWRHFO002,2030,1.0107
KENYA,PWRHFO002,2031,0.9623
KENYA,PWRHFO002,2032,1.0588
KENYA,PWRHFO002,2033,1.0588
KENYA,PWRHFO002,2034,1.0588
KENYA,PWRHFO003,2019,1.3236
KENYA,PWRHFO003,2020,1.5011
KENYA,PWRHFO003,2021,1.3505
KENYA,PWRHFO003,2022,0.6241
KENYA,PWRHFO003,2023,0.6434
KENYA,PWRHFO003,2024,0.9846
KENYA,PWRHFO004,2019,4.8109
KENYA,PWRHFO004,2020,6.0257
KENYA,PWRHFO004,2021,6.0877
KENYA,PWRHFO004,2022,1.8419
KENYA,PWRHFO004,2023,1.8899
KENYA,PWRHFO004,2024,2.3428
KENYA,PWRHFO004,2025,2.0645
KENYA,PWRHFO004,2026,0.2148
KENYA,PWRHFO004,2027,2.0872
KENYA,PWRHFO004,2028,2.214
KENYA,PWRHFO004,2029,2.214
KENYA,PWRHFO004,2030,2.3193
KENYA,PWRHFO005,2019,1.2486
KENYA,PWRHFO005,2020,1.4136
KENYA,PWRHFO005,2021,1.48
KENYA,PWRHFO005,2022,0.3358
KENYA,PWRHFO005,2023,0.4115
KENYA,PWRHFO005,2024,0.8996
KENYA,PWRHFO005,2025,0.9453
KENYA,PWRHFO006,2019,6.2811
KENYA,PWRHFO006,2020,6.2811
KENYA,PWRHFO006,2021,6.2811
KENYA,PWRHFO006,2022,1.9458
KENYA,PWRHFO006,2023,1.9321
KENYA,PWRHFO006,2024,2.2154
KENYA,PWRHFO006,2025,1.9099
KENYA,PWRHFO006,2026,0.9513
KENYA,PWRHFO006,2027,1.7869
KENYA,PWRHFO006,2028,1.7869
KENYA,PWRHFO006,2029,1.7869
KENYA,PWRHFO007,2019,0.5164
KENYA,PWRHFO007,2020,0.9962
KENYA,PWRHFO007,2021,0.9635
KENYA,PWRHFO007,2022,0.1064
KENYA,PWRHFO007,2023,0.07
KENYA,PWRHFO007,2024,0.2657
KENYA,PWRHFO007,2025,0.3752
KENYA,PWRHFO007,2026,0.0222
KENYA,PWRHFO007,2027,0.502
KENYA,PWRHFO007,2028,1.1394
KENYA,PWRHFO007,2029,1.1763
KENYA,PWRHFO007,2030,1.675
KENYA,PWRHFO007,2031,1.7294
KENYA,PWRHFO007,2032,3.4273
KENYA,PWRHFO007,2033,6.1677
KENYA,PWRHFO008,2019,0.0975
KENYA,PWRHFO008,2020,0.1767
KENYA,PWRHFO008,2021,0.187
KENYA,PWRHFO008,2024,0.0437
KENYA,PWRHFO008,2025,0.0396
KENYA,PWRHFO008,2027,0.0476
KENYA,PWRHFO008,2028,0.1705
KENYA,PWRHFO008,2029,0.1705
KENYA,PWRHFO008,2030,1.546
KENYA,PWRHFO008,2031,1.546
KENYA,PWRHFO008,2032,1.6195
KENYA,PWRHFO008,2033,1.6195
KENYA,PWRHFO009,2019,0.7688
KENYA,PWRHFO009,2020,0.6662
KENYA,PWRHFO009,2021,0.8567
KENYA,PWRHFO009,2022,0.054
KENYA,PWRHFO009,2023,0.1362
KENYA,PWRHFO009,2024,0.4623
KENYA,PWRHFO009,2025,0.2354
KENYA,PWRHFO009,2027,0.5713
KENYA,PWRHFO009,2028,1.031
KENYA,PWRHFO009,2029,1.1048
KENYA,PWRHFO009,2030,1.5979
KENYA,PWRHFO009,2031,1.5979
KENYA,PWRHFO009,2032,4.0072
KENYA,PWRHFO009,2033,5.8841
KENYA,PWRHFO009,2034,1.8643
KENYA,PWRHFO009,2035,3.5508
KENYA,PWRHYD001,2019,0.0438
KENYA,PWRHYD001,2020,0.0438
KENYA,PWRHYD001,2021,0.0438
KENYA,PWRHYD001,2022,0.0438
KENYA,PWRHYD001,2023,0.0438
KENYA,PWRHYD001,2024,0.0438
KENYA,PWRHYD001,2025,0.0438
KENYA,PWRHYD001,2026,0.0438
KENYA,PWRHYD001,2027,0.0438
KENYA,PWRHYD001,2028,0.0438
KENYA,PWRHYD001,2029,0.0438
KENYA,PWRHYD001,2030,0.0438
KENYA,PWRHYD001,2031,0.0438
KENYA,PWRHYD001,2032,0.0438
KENYA,PWRHYD001,2033,0.0438
KENYA,PWRHYD001,2034,0.0438
KENYA,PWRHYD001,2035,0.0438
KENYA,PWRHYD001,2036,0.0438
KENYA,PWRHYD001,2037,0.0438
KENYA,PWRHYD001,2038,0.0438
KENYA,PWRHYD001,2039,0.0438
KENYA,PWRHYD001,2040,0.0438
KENYA,PWRHYD001,2041,0.0438
KENYA,PWRHYD001,2042,0.0438
KENYA,PWRHYD001,2043,0.0438
KENYA,PWRHYD001,2044,0.0438
KENYA,PWRHYD001,2045,0.0438
KENYA,PWRHYD001,2046,0.0438
KENYA,PWRHYD001,2047,0.0438
KENYA,PWRHYD001,2048,0.0438
KENYA,PWRHYD001,2049,0.0438
KENYA,PWRHYD001,2050,0.0438
KENYA,PWRHYD002,2019,0.0657
KENYA,PWRHYD002,2020,0.0657
KENYA,PWRHYD002,2021,0.0657
KENYA,PWRHYD002,2022,0.0657
KENYA,PWRHYD002,2023,0.0657
KENYA,PWRHYD002,2024,0.0657
KENYA,PWRHYD002,2025,0.0657
KENYA,PWRHYD002,2026,0.0657
KENYA,PWRHYD002,2027,0.0657
KENYA,PWRHYD002,2028,0.0657
KENYA,PWRHYD002,2029,0.0657
KENYA,PWRHYD002,2030,0.0657
KENYA,PWRHYD002,2031,0.0657
KENYA,PWRHYD002,2032,0.0657
KENYA,PWRHYD002,2033,0.0657
KENYA,PWRHYD002,2034,0.0657
KENYA,PWRHYD002,2035,0.0657
KENYA,PWRHYD002,2036,0.0657
KENYA,PWRHYD002,2037,0.0657
KENYA,PWRHYD002,2038,0.0657
KENYA,PWRHYD002,2039,0.0657
KENYA,PWRHYD002,2040,0.0657
KENYA,PWRHYD002,2041,0.0657
KENYA,PWRHYD002,2042,0.0657
KENYA,PWRHYD002,2043,0.0657
KENYA,PWRHYD002,2044,0.0657
KENYA,PWRHYD002,2045,0.0657
KENYA,PWRHYD002,2046,0.0657
KENYA,PWRHYD002,2047,0.0657
KENYA,PWRHYD002,2048,0.0657
KENYA,PWRHYD002,2049,0.0657
KENYA,PWRHYD002,2050,0.0657
KENYA,PWRHYD003,2019,0.1825
KENYA,PWRHYD003,2020,0.1825
KENYA,PWRHYD003,2021,0.1825
KENYA,PWRHYD003,2022,0.1825
KENYA,PWRHYD003,2023,0.1825
KENYA,PWRHYD003,2024,0.1825
KENYA,PWRHYD003,2025,0.1825
KENYA,PWRHYD003,2026,0.1825
KENYA,PWRHYD003,2027,0.1825
KENYA,PWRHYD003,2028,0.1825
KENYA,PWRHYD003,2029,0.1825
KENYA,PWRHYD003,2030,0.1825
KENYA,PWRHYD003,2031,0.1825
KENYA,PWRHYD003,2032,0.1825
KENYA,PWRHYD003,2033,0.1825
KENYA,PWRHYD003,2034,0.1825
KENYA,PWRHYD003,2035,0.1825
KENYA,PWRHYD003,2036,0.1825
KENYA,PWRHYD003,2037,0.1825
KENYA,PWRHYD003,2038,0.1825
KENYA,PWRHYD003,2039,0.1825
KENYA,PWRHYD003,2040,0.1825
KENYA,PWRHYD003,2041,0.1825
KENYA,PWRHYD003,2042,0.1825
